state,county,cfips,latitude,longitude
Nebraska,Cedar County,31027,42.609,-97.2505
Nebraska,Chase County,31029,40.5299,-101.698
Nebraska,Cherry County,31031,42.5459,-101.125
Nebraska,Cheyenne County,31033,41.2207,-102.9933
Nebraska,Clay County,31035,40.5251,-98.0513
Nebraska,Colfax County,31037,41.5601,-97.0793
Nebraska,Cuming County,31039,41.9158,-96.7875
Nebraska,Custer County,31041,41.3952,-99.7319
Nebraska,Dakota County,31043,42.4022,-96.5708
Nebraska,Dawes County,31045,42.7214,-103.1269
Nebraska,Dawson County,31047,40.8658,-99.8251
Nebraska,Deuel County,31049,41.1098,-102.3332
Nebraska,Dixon County,31051,42.5131,-96.8689
Nebraska,Dodge County,31053,41.5688,-96.6751
Nebraska,Douglas County,31055,41.2919,-96.1502
Nebraska,Dundy County,31057,40.1776,-101.6884
Nebraska,Fillmore County,31059,40.5318,-97.5965
Nebraska,Franklin County,31061,40.18,-98.9526
Nebraska,Frontier County,31063,40.532,-100.3823
Nebraska,Furnas County,31065,40.193,-99.9124
Nebraska,Gage County,31067,40.2659,-96.69
Nebraska,Garden County,31069,41.6187,-102.311
Nebraska,Garfield County,31071,41.9211,-98.9916
Nebraska,Gosper County,31073,40.5285,-99.8127
Nebraska,Grant County,31075,41.9195,-101.7466
Nebraska,Greeley County,31077,41.5734,-98.5213
Nebraska,Hall County,31079,40.8731,-98.5022
Nebraska,Hamilton County,31081,40.9375,-98.0167
Nebraska,Harlan County,31083,40.18,-99.4045
Nebraska,Hayes County,31085,40.5333,-101.0637
Nebraska,Hitchcock County,31087,40.179,-101.0431
Nebraska,Holt County,31089,42.4933,-98.7752
Nebraska,Hooker County,31091,41.9192,-101.1349
Nebraska,Howard County,31093,41.2222,-98.5172
Nebraska,Jefferson County,31095,40.1832,-97.1427
Nebraska,Johnson County,31097,40.4,-96.265
Nebraska,Kearney County,31099,40.5292,-98.9518
Nebraska,Keith County,31101,41.1991,-101.6629
Nebraska,Keya Paha County,31103,42.8582,-99.7277
Nebraska,Kimball County,31105,41.1986,-103.7148
Nebraska,Knox County,31107,42.662,-97.8954
Nebraska,Lancaster County,31109,40.7872,-96.6872
Nebraska,Lincoln County,31111,41.047,-100.7442
Nebraska,Logan County,31113,41.5947,-100.4834
Nebraska,Loup County,31115,41.913,-99.4544
Nebraska,Madison County,31119,41.922,-97.6008
Nebraska,Merrick County,31121,41.1371,-98.0739
Nebraska,Morrill County,31123,41.7195,-103.0045
Nebraska,Nance County,31125,41.3988,-97.9976
Nebraska,Nemaha County,31127,40.4105,-95.863
Nebraska,Nuckolls County,31129,40.1769,-98.0472
Nebraska,Otoe County,31131,40.6542,-96.1234
Nebraska,Pawnee County,31133,40.1345,-96.237
Nebraska,Perkins County,31135,40.8495,-101.6496
Nebraska,Phelps County,31137,40.5215,-99.4118
Nebraska,Pierce County,31139,42.2696,-97.6014
Nebraska,Platte County,31141,41.5439,-97.5414
Nebraska,Polk County,31143,41.222,-97.5724
Nebraska,Red Willow County,31145,40.1821,-100.4778
Nebraska,Richardson County,31147,40.1309,-95.7153
Nebraska,Rock County,31149,42.4494,-99.4604
Nebraska,Saline County,31151,40.5313,-97.1406
Nebraska,Sarpy County,31153,41.0929,-96.1005
Nebraska,Saunders County,31155,41.2345,-96.6371
Nebraska,Scotts Bluff County,31157,41.8509,-103.7073
Nebraska,Seward County,31159,40.8792,-97.1394
Nebraska,Sheridan County,31161,42.5043,-102.4198
Nebraska,Sherman County,31163,41.2257,-98.9762
Nebraska,Sioux County,31165,42.5049,-103.7667
Nebraska,Stanton County,31167,41.9215,-97.194
Nebraska,Thayer County,31169,40.1835,-97.5949
Nebraska,Thomas County,31171,41.929,-100.5553
Nebraska,Thurston County,31173,42.1468,-96.5714
Nebraska,Valley County,31175,41.5667,-98.9817
Nebraska,Washington County,31177,41.5376,-96.2688
Nebraska,Wayne County,31179,42.2225,-97.0955
Nebraska,Webster County,31181,40.1769,-98.4998
Nebraska,Wheeler County,31183,41.9144,-98.5281
Nebraska,York County,31185,40.8794,-97.5972
Nevada,Carson City,32510,39.1679,-119.7232
Nevada,Churchill County,32001,39.5395,-118.2919
Nevada,Clark County,32003,35.933,-115.2601
Nevada,Douglas County,32005,38.8267,-119.5856
Nevada,Elko County,32007,41.0619,-115.5301
Nevada,Esmeralda County,32009,37.7289,-117.681
Nevada,Eureka County,32011,40.0869,-116.2172
Nevada,Humboldt County,32013,41.2611,-118.1618
Nevada,Lander County,32015,40.0429,-117.0563
Nevada,Lincoln County,32017,37.7609,-114.9727
Nevada,Lyon County,32019,39.0782,-119.0327
Nevada,Mineral County,32021,38.4859,-118.3056
Nevada,Nye County,32023,37.5883,-116.5304
Nevada,Pershing County,32027,40.481,-118.3302
Nevada,Storey County,32029,39.4383,-119.5329
Nevada,Washoe County,32031,40.5919,-119.6547
Nevada,White Pine County,32033,39.4098,-114.9774
New Hampshire,Belknap County,33001,43.5256,-71.4326
New Hampshire,Carroll County,33003,43.882,-71.277
New Hampshire,Cheshire County,33005,42.9472,-72.2973
New Hampshire,Coos County,33007,44.6987,-71.3169
New Hampshire,Grafton County,33009,43.9691,-71.7378
New Hampshire,Hillsborough County,33011,42.953,-71.7203
New Hampshire,Merrimack County,33013,43.3128,-71.686
New Hampshire,Rockingham County,33015,43.0068,-71.068
New Hampshire,Strafford County,33017,43.3285,-71.0587
New Hampshire,Sullivan County,33019,43.3649,-72.2372
New Jersey,Atlantic County,34001,39.5098,-74.6941
New Jersey,Bergen County,34003,40.9485,-74.0323
New Jersey,Burlington County,34005,39.8671,-74.6832
New Jersey,Camden County,34007,39.8025,-74.9898
New Jersey,Cape May County,34009,39.1268,-74.8257
New Jersey,Cumberland County,34011,39.3728,-75.124
New Jersey,Essex County,34013,40.7945,-74.2539
New Jersey,Gloucester County,34015,39.6999,-75.1442
New Jersey,Hudson County,34017,40.7337,-74.0641
New Jersey,Hunterdon County,34019,40.5639,-74.9125
New Jersey,Mercer County,34021,40.2809,-74.6827
New Jersey,Middlesex County,34023,40.4306,-74.4006
New Jersey,Monmouth County,34025,40.2791,-74.1884
New Jersey,Morris County,34027,40.8677,-74.5721
New Jersey,Ocean County,34029,39.8409,-74.2864
New Jersey,Passaic County,34031,41.0117,-74.308
New Jersey,Salem County,34033,39.5844,-75.3039
New Jersey,Somerset County,34035,40.5669,-74.6246
New Jersey,Sussex County,34037,41.1285,-74.6997
New Jersey,Union County,34039,40.6656,-74.2739
New Jersey,Warren County,34041,40.8438,-74.9606
New Mexico,Bernalillo County,35001,35.0448,-106.677
New Mexico,Catron County,35003,33.9034,-108.3815
New Mexico,Chaves County,35005,33.3103,-104.326
New Mexico,Cibola County,35006,34.9699,-107.7712
New Mexico,Colfax County,35007,36.608,-104.6914
New Mexico,Curry County,35009,34.6369,-103.3746
New Mexico,De Baca County,35011,34.3886,-104.4205
New Mexico,Dona Ana County,35013,32.4252,-106.8378
New Mexico,Eddy County,35015,32.4808,-104.2872
New Mexico,Grant County,35017,32.5305,-108.2852
New Mexico,Guadalupe County,35019,34.7867,-104.7101
New Mexico,Harding County,35021,35.8052,-103.8729
New Mexico,Hidalgo County,35023,32.0624,-108.7865
New Mexico,Lea County,35025,32.7925,-103.4398
New Mexico,Lincoln County,35027,33.7438,-105.472
New Mexico,Los Alamos County,35028,35.8672,-106.324
New Mexico,Luna County,35029,32.1966,-107.7641
New Mexico,McKinley County,35031,35.4565,-108.1768
New Mexico,Mora County,35033,36.0086,-104.9416
New Mexico,Otero County,35035,32.6969,-105.8645
New Mexico,Quay County,35037,35.1756,-103.5469
New Mexico,Rio Arriba County,35039,36.4672,-106.7823
New Mexico,Roosevelt County,35041,34.0899,-103.4948
New Mexico,San Juan County,35045,36.5045,-108.3355
New Mexico,San Miguel County,35047,35.4542,-104.7319
New Mexico,Sandoval County,35043,35.7068,-106.7786
New Mexico,Santa Fe County,35049,35.5163,-105.9833
New Mexico,Sierra County,35051,33.0436,-107.1072
New Mexico,Socorro County,35053,34.0443,-106.8211
New Mexico,Taos County,35055,36.5058,-105.6413
New Mexico,Torrance County,35057,34.6498,-105.878
New Mexico,Union County,35059,36.3704,-103.5249
New Mexico,Valencia County,35061,34.697,-106.835
New York,Albany County,36001,42.6169,-73.977
New York,Allegany County,36003,42.2585,-78.0236
New York,Bronx County,36005,40.856,-73.8664
New York,Broome County,36007,42.2087,-75.8619
New York,Cattaraugus County,36009,42.2766,-78.6848
New York,Cayuga County,36011,43.0195,-76.6022
New York,Chautauqua County,36013,42.2858,-79.3876
New York,Chemung County,36015,42.1465,-76.7623
New York,Chenango County,36017,42.4711,-75.6351
New York,Clinton County,36019,44.7224,-73.6768
New York,Columbia County,36021,42.2448,-73.6407
New York,Cortland County,36023,42.6006,-76.0718
New York,Delaware County,36025,42.1831,-74.9537
New York,Dutchess County,36027,41.7622,-73.728
New York,Erie County,36029,42.7691,-78.6668
New York,Essex County,36031,44.1475,-73.7487
New York,Franklin County,36033,44.5612,-74.2572
New York,Fulton County,36035,43.1354,-74.427
New York,Genesee County,36037,43.0001,-78.1865
New York,Greene County,36039,42.2823,-74.1308
New York,Hamilton County,36041,43.6856,-74.505
New York,Herkimer County,36043,43.4652,-74.9411
New York,Jefferson County,36045,44.0407,-75.8085
New York,Kings County,36047,40.6553,-73.9391
New York,Lewis County,36049,43.8336,-75.4915
New York,Livingston County,36051,42.7304,-77.7813
New York,Madison County,36053,42.9545,-75.7265
New York,Monroe County,36055,43.1531,-77.6857
New York,Montgomery County,36057,42.9109,-74.4198
New York,Nassau County,36059,40.7554,-73.573
New York,New York County,36061,40.7882,-73.9605
New York,Niagara County,36063,43.1973,-78.7555
New York,Oneida County,36065,43.2406,-75.4975
New York,Onondaga County,36067,43.0228,-76.2029
New York,Ontario County,36069,42.808,-77.2821
New York,Orange County,36071,41.3876,-74.3315
New York,Orleans County,36073,43.2522,-78.2296
New York,Oswego County,36075,43.4316,-76.2142
New York,Otsego County,36077,42.6115,-74.9894
New York,Putnam County,36079,41.4237,-73.7555
New York,Queens County,36081,40.7043,-73.8196
New York,Rensselaer County,36083,42.713,-73.4898
New York,Richmond County,36085,40.5726,-74.1446
New York,Rockland County,36087,41.1589,-74.0653
New York,Saratoga County,36091,43.0872,-73.8458
New York,Schenectady County,36093,42.8329,-74.0442
New York,Schoharie County,36095,42.5925,-74.4362
New York,Schuyler County,36097,42.3922,-76.8958
New York,Seneca County,36099,42.7838,-76.8577
New York,St. Lawrence County,36089,44.5333,-75.1606
New York,Steuben County,36101,42.2995,-77.4184
New York,Suffolk County,36103,40.9086,-72.9176
New York,Sullivan County,36105,41.7194,-74.7908
New York,Tioga County,36107,42.2046,-76.3107
New York,Tompkins County,36109,42.4439,-76.4727
New York,Ulster County,36111,41.8791,-74.2028
New York,Warren County,36113,43.5152,-73.9062
New York,Washington County,36115,43.376,-73.4303
New York,Wayne County,36117,43.1793,-77.0416
New York,Westchester County,36119,41.1249,-73.7718
New York,Wyoming County,36121,42.6952,-78.2099
New York,Yates County,36123,42.6109,-77.1306
North Carolina,Alamance County,37001,36.0473,-79.4006
North Carolina,Alexander County,37003,35.9161,-81.181
North Carolina,Alleghany County,37005,36.4705,-81.1261
North Carolina,Anson County,37007,35.0087,-80.0992
North Carolina,Ashe County,37009,36.4146,-81.4996
North Carolina,Avery County,37011,36.0994,-81.9277
North Carolina,Beaufort County,37013,35.4781,-76.6975
North Carolina,Bertie County,37015,36.03,-76.985
North Carolina,Bladen County,37017,34.6121,-78.5716
North Carolina,Brunswick County,37019,34.1198,-78.2512
North Carolina,Buncombe County,37021,35.6207,-82.5391
North Carolina,Burke County,37023,35.7795,-81.7535
North Carolina,Cabarrus County,37025,35.3455,-80.5464
North Carolina,Caldwell County,37027,35.9399,-81.5596
North Carolina,Camden County,37029,36.3576,-76.171
North Carolina,Carteret County,37031,34.8384,-76.6488
North Carolina,Caswell County,37033,36.3928,-79.3352
North Carolina,Catawba County,37035,35.6888,-81.2042
North Carolina,Chatham County,37037,35.678,-79.2599
North Carolina,Cherokee County,37039,35.1398,-84.0769
North Carolina,Chowan County,37041,36.1793,-76.6506
North Carolina,Clay County,37043,35.0738,-83.7498
North Carolina,Cleveland County,37045,35.3743,-81.5594
North Carolina,Columbus County,37047,34.215,-78.6198
North Carolina,Craven County,37049,35.2382,-77.1841
North Carolina,Cumberland County,37051,35.051,-78.8717
North Carolina,Currituck County,37053,36.3115,-75.9312
North Carolina,Dare County,37055,35.7741,-75.8627
North Carolina,Davidson County,37057,35.7656,-80.2531
North Carolina,Davie County,37059,35.9021,-80.5375
North Carolina,Duplin County,37061,34.951,-77.9078
North Carolina,Durham County,37063,36.0511,-78.8681
North Carolina,Edgecombe County,37065,35.9136,-77.578
North Carolina,Forsyth County,37067,36.1176,-80.2522
North Carolina,Franklin County,37069,36.0416,-78.3303
North Carolina,Gaston County,37071,35.2834,-81.1822
North Carolina,Gates County,37073,36.4284,-76.7105
North Carolina,Graham County,37075,35.342,-83.8333
North Carolina,Granville County,37077,36.2968,-78.6558
North Carolina,Greene County,37079,35.4999,-77.6675
North Carolina,Guilford County,37081,36.0738,-79.7901
North Carolina,Halifax County,37083,36.2584,-77.6848
North Carolina,Harnett County,37085,35.3877,-78.839
North Carolina,Haywood County,37087,35.5419,-82.9658
North Carolina,Henderson County,37089,35.3228,-82.4741
North Carolina,Hertford County,37091,36.3931,-77.031
North Carolina,Hoke County,37093,35.0238,-79.2598
North Carolina,Hyde County,37095,35.5164,-76.2309
North Carolina,Iredell County,37097,35.7741,-80.9217
North Carolina,Jackson County,37099,35.2632,-83.1162
North Carolina,Johnston County,37101,35.5376,-78.3875
North Carolina,Jones County,37103,35.0101,-77.4145
North Carolina,Lee County,37105,35.4674,-79.1892
North Carolina,Lenoir County,37107,35.2179,-77.6761
North Carolina,Lincoln County,37109,35.485,-81.2181
North Carolina,Macon County,37113,35.1625,-83.4796
North Carolina,Madison County,37115,35.8721,-82.6653
North Carolina,Martin County,37117,35.8669,-77.195
North Carolina,McDowell County,37111,35.7389,-82.0433
North Carolina,Mecklenburg County,37119,35.2586,-80.831
North Carolina,Mitchell County,37121,35.9917,-82.1267
North Carolina,Montgomery County,37123,35.3237,-79.8985
North Carolina,Moore County,37125,35.2784,-79.4623
North Carolina,Nash County,37127,35.9636,-77.977
North Carolina,New Hanover County,37129,34.159,-77.8974
North Carolina,Northampton County,37131,36.3559,-77.3693
North Carolina,Onslow County,37133,34.7213,-77.2486
North Carolina,Orange County,37135,36.0541,-79.1222
North Carolina,Pamlico County,37137,35.1476,-76.8618
North Carolina,Pasquotank County,37139,36.3172,-76.3078
North Carolina,Pender County,37141,34.5169,-77.9241
North Carolina,Perquimans County,37143,36.2279,-76.4477
North Carolina,Person County,37145,36.3907,-78.9725
North Carolina,Pitt County,37147,35.5808,-77.3685
North Carolina,Polk County,37149,35.2971,-82.1763
North Carolina,Randolph County,37151,35.7161,-79.8027
North Carolina,Richmond County,37153,34.9947,-79.7277
North Carolina,Robeson County,37155,34.6272,-79.1436
North Carolina,Rockingham County,37157,36.3943,-79.7777
North Carolina,Rowan County,37159,35.6834,-80.5507
North Carolina,Rutherford County,37161,35.3967,-81.9147
North Carolina,Sampson County,37163,34.9352,-78.3612
North Carolina,Scotland County,37165,34.8371,-79.484
North Carolina,Stanly County,37167,35.323,-80.2478
North Carolina,Stokes County,37169,36.409,-80.2393
North Carolina,Surry County,37171,36.4,-80.7065
North Carolina,Swain County,37173,35.4872,-83.5969
North Carolina,Transylvania County,37175,35.2253,-82.7697
North Carolina,Tyrrell County,37177,35.7969,-76.2575
North Carolina,Union County,37179,35.0113,-80.5626
North Carolina,Vance County,37181,36.3447,-78.3979
North Carolina,Wake County,37183,35.798,-78.6094
North Carolina,Warren County,37185,36.3734,-78.1029
North Carolina,Washington County,37187,35.8405,-76.5773
North Carolina,Watauga County,37189,36.2514,-81.7044
North Carolina,Wayne County,37191,35.3725,-77.9812
North Carolina,Wilkes County,37193,36.2151,-81.1701
North Carolina,Wilson County,37195,35.7201,-77.9431
North Carolina,Yadkin County,37197,36.1664,-80.657
North Carolina,Yancey County,37199,35.8917,-82.2975
North Dakota,Adams County,38001,46.1134,-102.4968
North Dakota,Barnes County,38003,46.9407,-98.0604
North Dakota,Benson County,38005,48.1094,-99.4802
North Dakota,Billings County,38007,46.9806,-103.3627
North Dakota,Bottineau County,38009,48.7699,-100.8398
North Dakota,Bowman County,38011,46.1134,-103.5206
North Dakota,Burke County,38013,48.7725,-102.546
North Dakota,Burleigh County,38015,46.9823,-100.5255
North Dakota,Cass County,38017,46.9355,-97.2363
North Dakota,Cavalier County,38019,48.7761,-98.4753
North Dakota,Dickey County,38021,46.1117,-98.5056
North Dakota,Divide County,38023,48.8178,-103.4942
North Dakota,Dunn County,38025,47.4051,-102.6524
North Dakota,Eddy County,38027,47.7184,-98.9114
North Dakota,Emmons County,38029,46.2896,-100.2458
North Dakota,Foster County,38031,47.457,-98.8831
North Dakota,Golden Valley County,38033,46.9383,-103.8277
North Dakota,Grand Forks County,38035,47.9349,-97.4592
North Dakota,Grant County,38037,46.3641,-101.548
North Dakota,Griggs County,38039,47.4711,-98.2427
North Dakota,Hettinger County,38041,46.4177,-102.4867
North Dakota,Kidder County,38043,46.9801,-99.7608
North Dakota,LaMoure County,38045,46.4568,-98.5357
North Dakota,Logan County,38047,46.4581,-99.477
North Dakota,McHenry County,38049,48.2442,-100.6258
North Dakota,McIntosh County,38051,46.1117,-99.4415
North Dakota,McKenzie County,38053,47.7125,-103.3429
North Dakota,McLean County,38055,47.5039,-101.0353
North Dakota,Mercer County,38057,47.2786,-101.7146
North Dakota,Morton County,38059,46.635,-101.1905
North Dakota,Mountrail County,38061,48.1518,-102.3751
North Dakota,Nelson County,38063,47.9367,-98.2038
North Dakota,Oliver County,38065,47.1388,-101.3546
North Dakota,Pembina County,38067,48.7706,-97.5505
North Dakota,Pierce County,38069,48.2004,-100.0425
North Dakota,Ramsey County,38071,48.2281,-98.7462
North Dakota,Ransom County,38073,46.4568,-97.6572
North Dakota,Renville County,38075,48.7301,-101.7591
North Dakota,Richland County,38077,46.2843,-96.9388
North Dakota,Rolette County,38079,48.7669,-99.8544
North Dakota,Sargent County,38081,46.109,-97.6335
North Dakota,Sheridan County,38083,47.5812,-100.3531
North Dakota,Sioux County,38085,46.1869,-100.8971
North Dakota,Slope County,38087,46.459,-103.4853
North Dakota,Stark County,38089,46.826,-102.6639
North Dakota,Steele County,38091,47.4605,-97.7296
North Dakota,Stutsman County,38093,46.9802,-98.957
North Dakota,Towner County,38095,48.6677,-99.2317
North Dakota,Traill County,38097,47.4553,-97.1645
North Dakota,Walsh County,38099,48.3689,-97.7238
North Dakota,Ward County,38101,48.3313,-101.4681
North Dakota,Wells County,38103,47.5879,-99.6494
North Dakota,Williams County,38105,48.2972,-103.4371
Ohio,Adams County,39001,38.8204,-83.4795
Ohio,Allen County,39003,40.7849,-84.1386
Ohio,Ashland County,39005,40.8114,-82.2674
Ohio,Ashtabula County,39007,41.7343,-80.7618
Ohio,Athens County,39009,39.3556,-82.0716
Ohio,Auglaize County,39011,40.515,-84.2245
Ohio,Belmont County,39013,40.0117,-80.9866
Ohio,Brown County,39015,38.9532,-83.8542
Ohio,Butler County,39017,39.444,-84.5771
Ohio,Carroll County,39019,40.5787,-81.0919
Ohio,Champaign County,39021,40.1413,-83.7643
Ohio,Clark County,39023,39.9034,-83.798
Ohio,Clermont County,39025,39.0193,-84.1685
Ohio,Clinton County,39027,39.3883,-83.792
Ohio,Columbiana County,39029,40.7609,-80.8031
Ohio,Coshocton County,39031,40.3057,-81.9055
Ohio,Crawford County,39033,40.8562,-82.9186
Ohio,Cuyahoga County,39035,41.4559,-81.6805
Ohio,Darke County,39037,40.1341,-84.6194
Ohio,Defiance County,39039,41.2973,-84.5157
Ohio,Delaware County,39041,40.2856,-82.9997
Ohio,Erie County,39043,41.3813,-82.671
Ohio,Fairfield County,39045,39.7574,-82.6153
Ohio,Fayette County,39047,39.5464,-83.4341
Ohio,Franklin County,39049,39.9693,-83.013
Ohio,Fulton County,39051,41.6027,-84.1318
Ohio,Gallia County,39053,38.8091,-82.3889
Ohio,Geauga County,39055,41.5288,-81.1969
Ohio,Greene County,39057,39.7007,-83.8803
Ohio,Guernsey County,39059,40.0289,-81.4771
Ohio,Hamilton County,39061,39.1671,-84.5575
Ohio,Hancock County,39063,41,-83.6505
Ohio,Hardin County,39065,40.6579,-83.65
Ohio,Harrison County,39067,40.2967,-81.1052
Ohio,Henry County,39069,41.3226,-84.0553
Ohio,Highland County,39071,39.2048,-83.6091
Ohio,Hocking County,39073,39.5117,-82.4497
Ohio,Holmes County,39075,40.5598,-81.9225
Ohio,Huron County,39077,41.1391,-82.588
Ohio,Jackson County,39079,39.0278,-82.6173
Ohio,Jefferson County,39081,40.3772,-80.7422
Ohio,Knox County,39083,40.4047,-82.4144
Ohio,Lake County,39085,41.7107,-81.2423
Ohio,Lawrence County,39087,38.6267,-82.5576
Ohio,Licking County,39089,40.0935,-82.4778
Ohio,Logan County,39091,40.3861,-83.7694
Ohio,Lorain County,39093,41.2889,-82.1103
Ohio,Lucas County,39095,41.5756,-83.7457
Ohio,Madison County,39097,39.9016,-83.3992
Ohio,Mahoning County,39099,41.0189,-80.7594
Ohio,Marion County,39101,40.5706,-83.1883
Ohio,Medina County,39103,41.132,-81.9285
Ohio,Meigs County,39105,39.0398,-82.0571
Ohio,Mercer County,39107,40.5415,-84.629
Ohio,Miami County,39109,40.0366,-84.2325
Ohio,Monroe County,39111,39.7046,-81.0568
Ohio,Montgomery County,39113,39.7534,-84.2913
Ohio,Morgan County,39115,39.6104,-81.811
Ohio,Morrow County,39117,40.5346,-82.8006
Ohio,Muskingum County,39119,39.9623,-81.9624
Ohio,Noble County,39121,39.7635,-81.5073
Ohio,Ottawa County,39123,41.5403,-83.2077
Ohio,Paulding County,39125,41.1216,-84.5727
Ohio,Perry County,39127,39.741,-82.2228
Ohio,Pickaway County,39129,39.6422,-83.0458
Ohio,Pike County,39131,39.0768,-83.088
Ohio,Portage County,39133,41.1683,-81.1975
Ohio,Preble County,39135,39.7357,-84.648
Ohio,Putnam County,39137,41.0154,-84.1114
Ohio,Richland County,39139,40.774,-82.5525
Ohio,Ross County,39141,39.3416,-83.0653
Ohio,Sandusky County,39143,41.3799,-83.1309
Ohio,Scioto County,39145,38.7957,-82.9618
Ohio,Seneca County,39147,41.1246,-83.1279
Ohio,Shelby County,39149,40.3332,-84.2192
Ohio,Stark County,39151,40.8122,-81.3675
Ohio,Summit County,39153,41.1313,-81.5397
Ohio,Trumbull County,39155,41.3199,-80.7604
Ohio,Tuscarawas County,39157,40.4423,-81.4895
Ohio,Union County,39159,40.306,-83.3961
Ohio,Van Wert County,39161,40.8382,-84.5713
Ohio,Vinton County,39163,39.2122,-82.5151
Ohio,Warren County,39165,39.4248,-84.1653
Ohio,Washington County,39167,39.4311,-81.5158
Ohio,Wayne County,39169,40.8257,-81.8872
Ohio,Williams County,39171,41.569,-84.593
Ohio,Wood County,39173,41.3911,-83.6498
Ohio,Wyandot County,39175,40.8401,-83.314
Oklahoma,Adair County,40001,35.9006,-94.6623
Oklahoma,Alfalfa County,40003,36.7313,-98.3251
Oklahoma,Atoka County,40005,34.4595,-95.9621
Oklahoma,Beaver County,40007,36.7557,-100.4789
Oklahoma,Beckham County,40009,35.2651,-99.6826
Oklahoma,Blaine County,40011,35.8587,-98.4196
Oklahoma,Bryan County,40013,33.9223,-96.246
Oklahoma,Caddo County,40015,35.2039,-98.3564
Oklahoma,Canadian County,40017,35.5264,-97.9889
Oklahoma,Carter County,40019,34.2927,-97.248
Oklahoma,Cherokee County,40021,35.9006,-95.0432
Oklahoma,Choctaw County,40023,34.0129,-95.5473
Oklahoma,Cimarron County,40025,36.7562,-102.5169
Oklahoma,Cleveland County,40027,35.152,-97.2848
Oklahoma,Coal County,40029,34.5929,-96.3021
Oklahoma,Comanche County,40031,34.6414,-98.4841
Oklahoma,Cotton County,40033,34.2753,-98.3742
Oklahoma,Craig County,40035,36.7555,-95.2156
Oklahoma,Creek County,40037,35.9083,-96.3245
Oklahoma,Custer County,40039,35.6387,-99.0045
Oklahoma,Delaware County,40041,36.4176,-94.8052
Oklahoma,Dewey County,40043,35.9926,-99.0086
Oklahoma,Ellis County,40045,36.2174,-99.7981
Oklahoma,Garfield County,40047,36.3798,-97.783
Oklahoma,Garvin County,40049,34.6793,-97.2476
Oklahoma,Grady County,40051,35.0328,-97.8818
Oklahoma,Grant County,40053,36.8036,-97.7862
Oklahoma,Greer County,40055,34.922,-99.5146
Oklahoma,Harmon County,40057,34.7829,-99.8603
Oklahoma,Harper County,40059,36.8014,-99.6494
Oklahoma,Haskell County,40061,35.2553,-95.1327
Oklahoma,Hughes County,40063,35.0232,-96.2897
Oklahoma,Jackson County,40065,34.5984,-99.3749
Oklahoma,Jefferson County,40067,34.0703,-97.8401
Oklahoma,Johnston County,40069,34.3082,-96.6703
Oklahoma,Kay County,40071,36.8036,-97.1074
Oklahoma,Kingfisher County,40073,35.9457,-97.9428
Oklahoma,Kiowa County,40075,34.8597,-98.9635
Oklahoma,Latimer County,40077,34.8722,-95.2527
Oklahoma,Le Flore County,40079,34.9461,-94.6876
Oklahoma,Lincoln County,40081,35.6991,-96.8806
Oklahoma,Logan County,40083,35.945,-97.4398
Oklahoma,Love County,40085,33.8942,-97.3498
Oklahoma,Major County,40093,36.3473,-98.5327
Oklahoma,Marshall County,40095,33.9982,-96.776
Oklahoma,Mayes County,40097,36.2892,-95.2206
Oklahoma,McClain County,40087,35.0959,-97.5356
Oklahoma,McCurtain County,40089,34.0618,-94.8152
Oklahoma,McIntosh County,40091,35.3474,-95.6632
Oklahoma,Murray County,40099,34.4847,-97.1165
Oklahoma,Muskogee County,40101,35.5593,-95.4202
Oklahoma,Noble County,40103,36.3869,-97.2468
Oklahoma,Nowata County,40105,36.7972,-95.6211
Oklahoma,Okfuskee County,40107,35.4649,-96.2645
Oklahoma,Oklahoma County,40109,35.553,-97.4075
Oklahoma,Okmulgee County,40111,35.6142,-95.9529
Oklahoma,Osage County,40113,36.5814,-96.4481
Oklahoma,Ottawa County,40115,36.8405,-94.8089
Oklahoma,Pawnee County,40117,36.3612,-96.7798
Oklahoma,Payne County,40119,36.0922,-96.9882
Oklahoma,Pittsburg County,40121,34.9475,-95.7985
Oklahoma,Pontotoc County,40123,34.7367,-96.6696
Oklahoma,Pottawatomie County,40125,35.1821,-96.9595
Oklahoma,Pushmataha County,40127,34.4191,-95.413
Oklahoma,Roger Mills County,40129,35.7257,-99.6885
Oklahoma,Rogers County,40131,36.3402,-95.6238
Oklahoma,Seminole County,40133,35.1649,-96.6089
Oklahoma,Sequoyah County,40135,35.4655,-94.7664
Oklahoma,Stephens County,40137,34.4846,-97.8509
Oklahoma,Texas County,40139,36.7482,-101.4928
Oklahoma,Tillman County,40141,34.3822,-98.9386
Oklahoma,Tulsa County,40143,36.1403,-96.0299
Oklahoma,Wagoner County,40145,35.9637,-95.5202
Oklahoma,Washington County,40147,36.7061,-95.9052
Oklahoma,Washita County,40149,35.2812,-98.9941
Oklahoma,Woods County,40151,36.6966,-98.793
Oklahoma,Woodward County,40153,36.4904,-99.2829
Oregon,Baker County,41001,44.6697,-117.7972
Oregon,Benton County,41003,44.4993,-123.4045
Oregon,Clackamas County,41005,45.1741,-122.2447
Oregon,Clatsop County,41007,46.0053,-123.6441
Oregon,Columbia County,41009,45.9577,-123.0865
Oregon,Coos County,41011,43.1398,-124.0606
Oregon,Crook County,41013,44.1294,-120.3221
Oregon,Curry County,41015,42.4773,-124.2135
Oregon,Deschutes County,41017,44.0035,-121.4056
